,molecule_chembl_id,y_test_idx0,y_test0,y_pred_lgbm0,y_pred_lgbm1,y_pred_lgbm2,y_pred_lgbm3,y_pred_lgbm4,y_pred_lgbm_ave,y_pred_lgbm_std
0,CHEMBL585939,0,-1.19,-0.7144862138093644,-0.25542953207522423,-0.78842398822927,-0.18567397838568103,-0.4140710193146148,-0.591347455302359,0.34670495110528626
1,CHEMBL96051,1,0.78,1.276887927537976,1.4344019302794309,1.3082006374324886,1.4123538002126226,1.5409241373670222,1.2921280721382566,0.2447315911052095
2,CHEMBL3356916,2,0.3,0.2731208442172767,0.3489226864502777,0.5944281392627225,0.5197863316507929,0.7344782447549898,0.46178937438934325,0.1682391225849544
3,CHEMBL3907413,3,0.97,0.5854160080976611,0.9423610399701905,1.9016283534917897,1.1035276579495257,0.6778266733512328,1.0301266221434,0.42780520724373544
4,CHEMBL2047704,4,-2.25,-2.9730139575997496,-3.0314311212799807,-2.8833935504940436,-2.9481503368344093,-2.845228573263275,-2.8218695899119095,0.2627017161634495
5,CHEMBL3798027,5,1.33,1.7353863397950064,2.031570408191687,1.6588856914788934,1.828594492373254,1.484217815795212,1.6781091246056754,0.22730476858665738
6,CHEMBL3352823,6,-1.3,-1.058977577667842,-1.2901766754810067,-1.1701495007257092,-1.2951548938300663,-1.109064865705564,-1.2039205855683648,0.09673127314879941
7,CHEMBL4066975,7,0.16,1.4764912184406433,1.5891772719321524,1.5032696524556874,1.4619792400570946,1.7486854652604926,1.3232671413576782,0.5291500981356787
8,CHEMBL4284448,8,2.31,2.4483085815268404,1.9519206970085454,2.3848541947930775,2.4369886056500354,2.27704153115447,2.301518935022161,0.16819333978468778
9,CHEMBL1096982,9,-0.52,-1.6168758684572333,-1.6160156804520538,-1.581356418158232,-1.0916038419385403,-1.4023717384961525,-1.304703924583702,0.39615102979366695
10,CHEMBL3356932,10,0.06,0.04631776072371131,0.32673041100311156,0.45832911821857975,0.4538357883343125,0.418170501022075,0.293897263216965,0.17566234645824075
11,CHEMBL3415964,11,-0.53,1.179570231682682,0.9854799472029359,0.7829148821690538,1.0492301331615725,1.1029032688917575,0.7616830771846669,0.5905823683707149
12,CHEMBL3799728,12,1.23,1.0990461601246329,1.098777626912726,1.178639539382479,1.1097503939338877,1.3768916894048953,1.18218423495977,0.09943604992538967
13,CHEMBL2047688,13,-2.63,-2.7875247472645377,-2.6822309576131973,-2.6076433465151743,-2.7198985098017543,-2.691909893830514,-2.686534575837529,0.05884947793154724
14,CHEMBL2442692,14,-0.25,0.5986209494814042,0.42664198961587263,0.588860089974958,0.41845690996623025,0.5778168802607812,0.39339946988320773,0.2972166183143136
15,CHEMBL3909186,15,2.43,2.0061423172545703,2.123342650400424,1.8874359657365538,1.7295675319450339,1.9810333133970124,2.026253629788932,0.21686391116517814
16,CHEMBL4299380,16,1.61,1.5803602480486783,1.8646523214661133,1.835895503729066,1.8379480211798436,1.8880491458053381,1.76948420670484,0.12477676936705612
17,CHEMBL4064784,17,0.39,0.14073347233162586,0.5079416520745872,0.607555278749959,0.4334524410819347,0.7861222063163908,0.4776341750924163,0.19836698294242347
18,CHEMBL4576202,18,-1.17,0.03229907836499148,-0.2740495926993733,0.6489179158135373,-0.09167721557839414,-0.039349041039929,-0.14897647585652793,0.5389696942501948
19,CHEMBL3601336,19,-0.19,0.08555925393265947,0.2562802255901794,0.19598926890929033,0.1422430752775888,0.19297360329248098,0.1138409045003665,0.14561657889643204
20,CHEMBL4069853,20,-0.81,-0.3638628093314449,0.010323931963912649,-0.01106143543585704,0.14616625948612394,0.23118757968846926,-0.13287441227146604,0.3553410799816426
21,CHEMBL3797442,21,0.75,0.8773146187653418,1.0383930217369086,0.9581671159529259,0.6639107094870255,0.7079847757776245,0.8326283736199711,0.13596877800133805
22,CHEMBL474051,22,0.04,0.16546609059988648,0.09069493801006734,0.3307539584340685,-0.10625074458619702,-0.31932097839096707,0.03355721067780972,0.20538637149435435
23,CHEMBL3934237,23,1.3,1.3653229808754344,0.8676903669620608,1.1168950731577352,1.0770557662998486,0.9872181425011457,1.1190303882993708,0.17113481257373447
24,CHEMBL3656005,24,1.17,1.1123356673538913,1.1814648079480992,1.1637875830218194,1.191903278621326,1.2312933716608099,1.1751307847676575,0.03552907850254516
25,CHEMBL2047540,25,-2.61,-2.586789106980882,-2.702955104976832,-2.6282759127569983,-2.623751511482403,-2.675636838261029,-2.6379014124096907,0.0394541332885869
26,CHEMBL3655971,26,1.04,1.1158209756319373,0.9853174484794414,0.9963369625028343,1.0208757211698558,1.1402832311517965,1.049772389822644,0.05844503044742085
27,CHEMBL3925038,27,2.03,2.0009238241065357,1.9710982083246473,2.1836776623764083,1.9695035051704517,1.7063238660158482,1.9769211776656486,0.14109899969868078
28,CHEMBL3960054,28,2.13,1.6945045676511983,1.6471617875204567,1.6925611677584662,1.8788118236573739,1.9855349678125027,1.8380957190666665,0.17647414025666586
29,CHEMBL4064767,29,0.02,-0.3451143350781158,-0.4950181518304267,-0.09634594354428679,-0.004721522264068126,-0.38033927270252066,-0.21692320423656966,0.1984001057082504
30,CHEMBL2387320,30,0.72,0.43874002063036505,0.8360658955428177,0.7555860883622796,0.732680999329047,0.32727752528887416,0.6350584215255639,0.18481799928259746
31,CHEMBL3314859,31,1.12,0.6262142707701029,0.09241528933194884,0.5158923141730799,0.8724836547054514,0.5294176331412113,0.626070527020299,0.31910152711153156
32,CHEMBL3354920,32,0.14,0.4979198745415219,0.46952431865211175,0.21520647209414312,0.19816969464751813,0.255319573788282,0.29602332228726286,0.13721733461226782
33,CHEMBL4530950,33,2.39,2.4938077030246757,2.1296785844795574,2.569717376946869,2.5056103263287337,2.285873590168345,2.3957812634913633,0.14991616151225765
