,molecule_chembl_id,y_test_idx0,y_test0,y_pred_svm0,y_pred_svm1,y_pred_svm2,y_pred_svm3,y_pred_svm4,y_pred_svm_ave,y_pred_svm_std
0,CHEMBL585939,0,-1.19,-0.2561694862858824,-0.2864992544421517,-0.4725775195212467,-0.2745090714473261,-0.13505868144022326,-0.43580233552280495,0.35147028426150806
1,CHEMBL96051,1,0.78,1.5993263161708058,1.4348464289822294,1.4533197721010895,1.4414835516911948,1.5625064256849353,1.3785804157717092,0.2749438378853283
2,CHEMBL3356916,2,0.3,0.3828258876737363,0.3400300441598786,0.20449184218172806,0.33051685362437594,0.39842695221515223,0.32604859664247854,0.06341964373581258
3,CHEMBL3907413,3,0.97,0.3798360403891474,0.38038910793311,1.515300574492434,0.3801225542142669,0.37992940029459393,0.6675962795539254,0.43603093786543873
4,CHEMBL2047704,4,-2.25,-2.843864252869056,-2.9099716176300063,-2.920186174760809,-2.8532219990190413,-2.9294565823064707,-2.7844501044308974,0.24121336970144344
5,CHEMBL3798027,5,1.33,1.8285016182230496,2.007692225164694,1.826527092972791,1.7753603701501064,1.8510087211047954,1.7698483379359062,0.20948601939560874
6,CHEMBL3352823,6,-1.3,-0.9861935927737464,-1.135465435328152,-1.0724674168133714,-1.1858341728807413,-1.0271621386407237,-1.1178537927394558,0.10466458359612808
7,CHEMBL4066975,7,0.16,1.4156070722880039,1.4086046965055605,1.4358435786218504,1.4219477603393145,1.502986989596806,1.2241650162252558,0.4769316440769254
8,CHEMBL4284448,8,2.31,2.5922525733311472,2.5806488744102487,2.519694254668074,2.620149641702943,2.545162025133243,2.5279845615409426,0.10269645620665957
9,CHEMBL1096982,9,-0.52,-1.1418381689655284,-0.8944790224533758,-1.1716272242742605,-1.1122906404530863,-1.1431988776780142,-0.997238988970711,0.23244282967364982
10,CHEMBL3356932,10,0.06,0.1585784595577212,0.13074597071481464,0.20549499249613778,0.147896409669058,0.2175463737625056,0.15337703436670622,0.051837105980024376
11,CHEMBL3415964,11,-0.53,1.0461844171514851,0.5797278247711793,0.443760935812108,1.0990324073596025,0.9579192959121399,0.5994374801677523,0.5594550634003324
12,CHEMBL3799728,12,1.23,1.4943409333168622,1.3523416691588266,1.2756995474719752,1.3391716033628882,1.3967293513358585,1.3480471841077348,0.08469391084138198
13,CHEMBL2047688,13,-2.63,-2.8549399786209952,-2.9067977443454995,-2.9309261933666755,-2.949858292923669,-2.861397630146742,-2.855653306567264,0.10654362276556308
14,CHEMBL2442692,14,-0.25,0.3043332974698692,0.3152246118592934,0.4139036461909558,0.30661134406252954,0.27152893143193035,0.22693363850242973,0.2177715773502066
15,CHEMBL3909186,15,2.43,2.083027128014426,2.0267483277390985,2.099738975797459,2.1643551837315638,2.111823699232552,2.1526155524191837,0.13052775273513156
16,CHEMBL4299380,16,1.61,1.7244446739705734,1.852740828346327,1.874606618871814,1.8821522126336738,1.8615541098867279,1.8009164072848527,0.10057269801511665
17,CHEMBL4064784,17,0.39,0.40939876820534604,0.3901178218291411,0.4364133342823857,0.4622685614066461,0.43097295716578915,0.41986190714821797,0.02608208479844498
18,CHEMBL4576202,18,-1.17,0.04149373004821505,-0.07576662900052038,-0.012343093790378741,-0.016657461035050405,-0.07239137421086934,-0.21761080466476732,0.427766655996569
19,CHEMBL3601336,19,-0.19,0.14696173277190097,0.220751747789105,0.16434307109034188,0.1752289626664874,0.21721173062219068,0.12241620749000431,0.14224948049484226
20,CHEMBL4069853,20,-0.81,-0.1781665996380432,-0.24462599439314142,-0.3037432159168659,-0.24657819117122884,-0.2553006727240565,-0.3397357789738893,0.21346428129767384
21,CHEMBL3797442,21,0.75,0.9150536120623156,0.8677346974754716,0.8661075289018836,0.8800982104112604,0.8419427583564079,0.8534894678678899,0.05115940369909735
22,CHEMBL474051,22,0.04,0.14565622090565955,0.004104386518079622,0.05215054833386776,0.019421822795129162,-0.001874938947141233,0.04324300660093247,0.049519755731327955
23,CHEMBL3934237,23,1.3,1.202642258683727,1.1614534441848519,1.1581369383392062,1.1251740794003213,1.1009942217863031,1.1747334903990683,0.06431176395313536
24,CHEMBL3656005,24,1.17,1.0360617367831944,0.9732277911133697,0.9993012462189661,0.9740898760843614,0.9968202220668068,1.0249168120444498,0.06815918703008644
25,CHEMBL2047540,25,-2.61,-2.7570709213460347,-2.791709322592509,-2.8446770263996446,-2.8513363926900173,-2.822338889130905,-2.7795220920265185,0.0822861477873324
26,CHEMBL3655971,26,1.04,1.1640753599755567,1.101147136244766,1.1585552270922994,1.1615780726446052,1.1966934080748275,1.1370082006720093,0.05173573070786955
27,CHEMBL3925038,27,2.03,1.9202033639652918,1.938254913208525,2.082577104544799,2.083137952446552,1.9282249733265742,1.997066384581957,0.07060556405694411
28,CHEMBL3960054,28,2.13,1.8155558480734515,1.8761359812898961,1.8302689324709376,1.6291116285326626,1.9333963514510153,1.8690781236363272,0.14956691892577556
29,CHEMBL4064767,29,0.02,0.07044374922143987,0.11704953739702137,0.08193593743794152,0.2520485268121933,0.09917122508267326,0.10677482932521155,0.07157120061064007
30,CHEMBL2387320,30,0.72,0.5645428608907068,0.43074166860990004,0.42065133300309476,0.3769503788156044,0.4560137339718633,0.49481666254852824,0.115883207917131
31,CHEMBL3314859,31,1.12,0.7569124680023205,0.8234091688982336,0.7898734234286369,0.7708866491206793,0.7877630109399417,0.8414741200649686,0.12621660445764826
32,CHEMBL3354920,32,0.14,0.5588986174126258,0.6057060632496328,0.5443592909066959,0.6027746293614644,0.4338301811832732,0.48092813035228205,0.16277244736239743
33,CHEMBL4530950,33,2.39,2.0981686920069285,2.237202318204645,2.1976188095103146,2.2763358022580946,2.2874066523045404,2.247788712380754,0.08909153459872876
34,CHEMBL4241370,34,-2.68,0.0455964670275779,0.6551662021822722,0.5302157027903651,0.20054710596657205,0.03546920953623582,-0.20216755208282955,1.1321879535968202
35,CHEMBL1934893,35,0.3,0.35527779960014794,0.14718659291939173,0.14571090153940183,0.20739613151336705,0.025363870480575056,0.19682254934214727,0.10827408166822143
36,CHEMBL484489,36,0.11,0.5231305378692687,0.3350348579728648,0.4731588935222543,0.46784248335471357,0.48253344752260774,0.39861670337361826,0.1415607726892965
37,CHEMBL3339032,37,0.19,0.039999697859980685,0.018335010712890395,0.05193152974783568,0.0456268031639307,0.05808209796451099,0.06732918990819141,0.05625692345160904
38,CHEMBL3670664,38,1.75,1.0553417174639736,0.9777712539582123,1.0587314256293547,0.980849237001385,1.0213188369884871,1.1406687451735689,0.2743480977762379
39,CHEMBL3692690,39,0.26,0.28667796896193765,0.24971348557022116,0.29878344423165576,0.2950227712126888,0.26531699245030743,0.2759191104044684,0.018511430744421766
40,CHEMBL1099065,40,0.0,-0.6594844626581541,-0.6435566624408188,-0.6824733760601054,-0.7822801385091989,-0.6564073879546454,-0.5707003379371537,0.2593242703091636
41,CHEMBL3798925,41,1.65,1.201463536306507,1.0878413454782316,1.1830415208330964,1.2120151420462437,1.0924257448216033,1.237797881580947,0.1908375402630217
42,CHEMBL1095719,42,-0.9,-1.1254598446935036,-1.0165998796313878,-1.0536570073127525,-1.0073239618171246,-1.078105169059755,-1.030190977085754,0.07021382856941581
43,CHEMBL3329621,43,-2.31,-1.1526599887974986,-1.1786106206233724,-1.6516736108656955,-0.8271227068222049,-1.21051615669217,-1.3884305139668236,0.4769555092318346
44,CHEMBL4061157,44,1.03,0.5931387859111262,0.5599414908262239,0.5739923756765168,0.6491059060955187,0.5637767621065187,0.6616592201026507,0.16740196801605867
45,CHEMBL3339031,45,0.2,0.06740468662553098,0.08754696530406818,0.11875899114466422,0.11447243166210383,0.09827893159469232,0.11441033438850993,0.04190445323873008
46,CHEMBL4098561,46,0.47,0.2374462763688952,0.2601910358039437,0.24425923446674686,0.13724932481188865,0.20771452265929893,0.2594767323517955,0.10218964004044287
47,CHEMBL4086409,47,0.53,1.021521092199025,0.7455126798218319,0.7795978860770233,1.06533625187428,0.7437384578461677,0.8142843946363879,0.18152186861148145
48,CHEMBL4227717,48,0.3,0.8605502080181355,0.8960069733583295,0.9029151523876778,0.7818704368981744,0.8873499886003879,0.7714487932104509,0.21468693033009675
49,CHEMBL4285223,49,1.61,1.6175454774699152,1.3900842635324937,1.1611666808894656,1.3951836800049822,1.3687542964673436,1.4237890663940334,0.15608207443671396
50,CHEMBL3652231,50,1.0,1.6104117950111396,1.4781334968497124,1.5293214860732287,1.389339245969248,1.3662551639937752,1.3955768646495175,0.19503717357022876
51,CHEMBL2408696,51,0.14,-0.8599741314839383,-0.8598049104472177,-0.8597992518078313,-0.25503704110191944,-0.8598077835680333,-0.5924038530681567,0.39503883996771244
52,CHEMBL3939518,52,-0.2,-0.20511375732506454,0.2893941485275682,0.14818656507549308,0.14383381356623914,0.000942792191522851,0.029540593672626448,0.18404395283455696
53,CHEMBL3979648,53,2.08,0.6978372389884452,0.7002990350205364,0.749568392325097,0.7167440806475769,0.19688826195393172,0.8568895014892646,0.5791628561418052
54,CHEMBL3652227,54,1.42,1.4233541914155285,1.4428300937424945,1.4755201354075889,1.4333670974027368,1.4070363091449036,1.4336846378522088,0.02174883104408233
55,CHEMBL3601777,55,-0.04,1.1856034027578122,0.9543941079389214,0.9765896144621207,1.13327691070744,0.8745791408915015,0.8474071961262993,0.4107842724026007
56,CHEMBL466215,56,-0.6,-0.5232255423831846,-0.565591915550712,-0.5298907468704372,-0.5486569655979955,-0.3949668217171234,-0.5270553320199088,0.06421669675175276
57,CHEMBL3655936,57,1.08,1.1556729165271693,1.120280106867662,1.2867174177394358,1.1778639692474342,1.1997012490611865,1.1700392765738148,0.06499267349724151
