,molecule_chembl_id,y_test_idx0,y_test0,y_pred_svm0,y_pred_svm1,y_pred_svm2,y_pred_svm3,y_pred_svm4,y_pred_svm_ave,y_pred_svm_std
0,CHEMBL4635479,0,0.42,0.8057789422491525,0.7791091561963113,0.8113092746616617,0.8750312523618679,0.06199653197638019,0.6255375262408955,0.29230509243104347
1,CHEMBL4299417,1,0.98,0.8336932080495623,0.8436390169513984,0.8552771814699347,0.9045101252194476,0.9461045523990149,0.8938706806815596,0.05461050145622286
2,CHEMBL4225331,2,0.84,1.175725609928836,1.2787963617453952,1.0569982834212353,1.5071104090166565,1.2420236043310808,1.1834423780738674,0.2046482596906101
3,CHEMBL1094710,3,0.45,-0.059069425531512676,-0.055018707523248944,0.06772536250033778,-0.049666877968055134,-0.09754762533959818,0.042737121022987136,0.18913247069732256
4,CHEMBL3287256,4,-0.33,0.03660420142920019,0.07671412453318172,0.13051382711851872,0.057203769402979165,0.10416089955251465,0.012532803672732401,0.15617197825708434
5,CHEMBL261272,5,0.61,0.5232288750353234,0.2397983664292636,0.5387880823272436,0.500649492369774,0.5242202486121136,0.4894475107956197,0.11673895250488807
6,CHEMBL3415625,6,1.35,1.3308993822181092,1.4829659676361748,1.1883780791008247,1.3611663657055952,1.345893651590671,1.3432172410418959,0.08566596209506715
7,CHEMBL3747043,7,-0.12,0.05596314577328873,-0.0005415823033011191,-0.02648843603610737,-0.027524810444182812,0.06997060439511052,-0.008103513102532009,0.06257436024664359
8,CHEMBL3601331,8,0.36,0.05113288436658986,0.059359836141676475,0.119151361058108,0.050510190106274805,0.04067125463121021,0.11347092105064321,0.11320095668454269
9,CHEMBL3692689,9,0.1,-0.23279296072183817,-0.13012299390169035,-0.16828302574984835,-0.23457064242631592,-0.2645913032940326,-0.15506015434895423,0.12261985165944313
10,CHEMBL2442795,10,0.35,0.3342195024678674,0.18672307543677338,-0.033147633101085955,0.34159383976793034,0.19065758856340467,0.22834106218914832,0.13562557014616872
11,CHEMBL4091731,11,-0.26,0.15456735354053497,0.22034946995394966,0.2830724734930887,0.22293757907561906,0.27503498236956775,0.14932697640546003,0.18785149779180724
12,CHEMBL3126833,12,-3.59,-3.418464447998699,-3.4083116319761326,-3.381862148604857,-3.3975130714916926,-3.095035479968491,-3.3818644633399786,0.14598810332295792
13,CHEMBL473836,13,-0.06,0.2667861022159601,0.2520377399743763,0.24333886628616777,0.25029057196144383,0.13120777936173877,0.18061017663328113,0.11665639495916261
14,CHEMBL1934900,14,0.11,0.2579731735676749,0.2466144219597327,0.2737033316373735,0.24415408950743575,0.22047171704563373,0.2254861222863084,0.0540638427023514
15,CHEMBL507592,15,0.0,0.3024108266647426,0.35306847158362703,0.3223836478503674,0.27911223975936306,0.342736675609839,0.26661864357798987,0.12172368619345085
16,CHEMBL482271,16,0.24,1.0088482643480272,0.9708592284727452,1.0413402865537873,1.013017757482948,1.0298757003060635,0.8839902061939285,0.28883353959348995
17,CHEMBL4577107,17,0.48,0.9670853304583116,1.0013367136487008,0.9903189259963563,1.026463117733809,1.0717593171958328,0.9228272341721683,0.20070491065234006
18,CHEMBL3339010,18,0.17,0.21176090730683977,0.17059005290553808,0.31017350550376843,0.23226557693243613,0.24123406902308617,0.22267068527861142,0.04778253049100078
19,CHEMBL4245802,19,0.33,0.5901276932581576,0.5300450045575013,0.529806053268219,0.5300530352712058,0.5295761457092659,0.5066013220107249,0.08198635334881155
20,CHEMBL3800394,20,1.21,0.41941725890913356,0.5801064544986149,0.4473499115980949,0.39111833522199124,0.47145781816647103,0.5865749630657175,0.285038354645023
21,CHEMBL4072618,21,0.58,0.46699862084387767,0.43572237818743087,0.3692172181457729,0.4246994285168847,0.3506129045576767,0.4378750917086071,0.0747824563770473
22,CHEMBL251011,22,0.43,0.3936929969305634,0.4140247568909954,0.43809944478383145,0.49375901710258424,0.37334686922212035,0.42382051415501576,0.038045326228625456
23,CHEMBL4065147,23,2.81,0.8545109784239928,1.858164509178409,1.8511277606459509,1.8101149141262134,1.9088922594882187,1.8488017369771308,0.5653489816667386
24,CHEMBL468935,24,0.12,0.008629779634701767,-0.02127051026338672,-0.04013129986874156,-0.003018434788333413,-0.06478956324599247,-9.667142195873372e-05,0.058799335759510844
25,CHEMBL4069669,25,-0.15,0.07319354421092991,0.05720505988635921,0.06891900722384789,0.13979258812616419,-0.0976516595164657,0.015243089988472583,0.10292654896772356
26,CHEMBL479970,26,2.11,0.7506883507844715,0.7110746707205718,0.8387400549308899,0.8090965571090702,0.49986393764626286,0.9532439285318778,0.5287094883262142
